feature_0,feature_1,Target
-0.11607465079506118,0.48929015843670887,1
-1.8128800545669281,2.9211250069688273,0
-1.7009943670499077,2.9032880711336557,0
2.926830790180529,2.5715992624784914,1
-2.0504003487249673,1.1569628694469078,0
1.186668793799935,1.0661272894750509,1
3.6982839921251354,2.9585784289352643,1
-1.2899692583202815,0.688706608607978,0
-2.6121674496990743,2.0122245753890646,0
-3.1603893729687074,1.3621211066280108,0
4.235738570317919,3.789220491253122,1
2.535894536077886,1.9497771524030854,1
-2.3850875972515078,2.206866563892114,0
-2.06887671732737,3.5923606682609934,0
-1.9686441374369255,1.2622410358882576,0
-1.174065921773941,2.331767362191114,0
-1.8835846519479196,2.4157163254013896,0
2.814442071024581,2.821403270509456,1
-2.106324727973554,0.6287630351396802,0
1.7511154102760917,1.936386344727845,1
-2.1647388355867094,2.3228903680495074,0
1.412491793449377,1.4115594774841331,1
-1.385323536756252,1.4993731815150444,0
1.8880242293497334,1.9860284673584163,1
3.004703847644869,2.2068863197588953,1
-1.3638047966380136,3.4149374992566557,0
-1.87451335460468,1.6889646858652485,0
-1.3633942515097572,1.786189333051702,0
-2.786724911120274,1.991381232963668,0
1.7894811452611281,1.7619966727890963,1
-1.7271646398543643,0.7923751068939777,0
-2.2943853867337625,3.0392598391196337,0
-3.3047861125342033,1.5986726500874586,0
1.7896275193136928,1.394312139916353,1
1.7466817542508355,1.481210183635104,1
2.404342703094823,2.5318861932494237,1
2.2333682055344126,2.2936359679450122,1
3.111981130709856,2.6478993654879655,1
-2.3566909254625474,1.7316960832357586,0
1.5526667375612717,1.931920498463495,1
2.082244258503582,1.6711657028136326,1
-1.4436650202884893,1.4660932571891774,0
1.9954524738467536,2.1011636793151234,1
1.7166226958682387,1.8837074262953,1
-2.1012722176191634,1.9769946791446404,0
3.473886402599998,2.866412096762855,1
1.7699776739486248,1.8482967568428688,1
1.0958115069753736,1.0223657262642836,1
3.177116661436531,2.3260562239292857,1
2.6078392788890046,2.7805740298548316,1
-1.0446377236189652,1.5412622498101993,0
2.1204067428339775,1.7147683796896214,1
-1.7390561322656028,2.7819317430791886,0
-1.6529031453152574,-0.5927673039517973,0
-1.536348471720521,1.698803344473983,0
-3.067895323129089,0.8739671111261664,0
3.4393051510610406,2.883437304524851,1
2.8037202302654674,2.958914909800894,1
-1.4398342833355362,3.235767688130803,0
2.546731532013042,2.8091808465152646,1
1.9381988594202202,1.3793594694670253,1
-2.112166368299964,1.4439085486321086,0
2.4861495072253454,2.693259844565953,1
-3.5780792763030735,2.268444255950707,0
1.2790069667026622,1.5566162503502534,1
1.5164502885193656,1.725796128781862,1
-1.3614216651310325,3.8758148660243785,0
-3.108740339303395,2.3046495408397503,0
-2.1092596950468216,0.5390037054293433,0
-2.016586744543621,3.6689898889630324,0
1.6706492160089441,1.6357861730204515,1
1.7336840227349848,1.5666647928555053,1
3.556752485628461,3.025793313651784,1
3.064724368451184,3.0753875852105126,1
3.2418253213284665,2.629449631183573,1
-2.4062643551034313,3.49951827247738,0
1.349446521941673,1.2864761452614708,1
2.611023838899838,2.1730145973954764,1
-2.4401029546846873,1.8064025172462579,0
-0.9590410905469919,1.9251696691539564,0
2.147604924465041,1.949069906988499,1
-2.9673628205460107,2.4056950904881518,0
3.0793378041888215,2.9691932090274755,1
3.2826895664100624,2.528226260152901,1
2.648781275206874,1.886804275817632,1
3.3907687332914875,2.7123906877424555,1
2.2096617506734786,2.4107406798430677,1
-2.343900569424374,1.8732837161062506,0
-1.5748740513008248,1.0062734460659821,0
1.3409273680926421,1.5067109101228489,1
-2.1952894531865077,2.8061724072799317,0
1.7896610845883756,2.3091384309257785,1
1.7271880976749494,1.9720142625775328,1
-3.307030863129303,2.692941942853244,0
-0.09962305040696284,-0.006322129184476388,1
-2.458566771504816,2.1233734453175854,0
3.7855010892557974,3.2385420842628925,1
-2.7540819771043585,0.6409614533604482,0
1.548300028954268,1.7379526872436912,1
-1.5589741512399606,1.2627229056223304,0
-2.202916223763194,1.0745122733742098,0
-2.3063496307836755,2.663629390925459,0
-2.738320848920612,0.5403925443099262,0
-1.9368115578000336,2.179528809788878,0
1.7434436061233671,2.2611415541959627,1
-2.861780390497316,1.7504408069025643,0
-1.879714864063982,3.258269838892952,0
2.5336810612830902,2.4014380962255877,1
3.683405707963777,3.2554693023139483,1
0.9956349236190993,0.4320390282158537,1
3.0513436301677266,3.1743132539018735,1
-1.8062715608584976,2.116447096080269,0
1.1669839461419351,1.188702291999646,1
-2.9140415633389796,1.935441538909397,0
-2.4761479323723217,2.079527199904351,0
1.5413026207950078,1.650535375940845,1
-3.0878776850323626,2.7314106010870445,0
-2.5223604610687387,3.274801356935961,0
0.8845106881406275,0.8961201366580356,1
-1.8831114208666961,2.4434514498105617,0
1.9478000581903052,2.0162574519887717,1
0.7991609608765224,0.9619867120820478,1
-1.6648174159143772,3.6563226630305774,0
2.0267931671799344,1.480149916376193,1
1.9273265861259723,2.0724934983472725,1
2.13060952708003,2.083229727562294,1
2.1798454845812754,2.5436008782079806,1
1.1473195352932315,1.1121780390687332,1
-1.1083892988501538,1.4301077616218252,0
1.8127207611916138,1.8904978671814319,1
1.230031526057624,1.2465660712390285,1
1.5116508530569714,1.6693944563136873,1
1.6268782873525605,1.6816118150944128,1
-1.255762571315761,2.882321431476866,0
3.659240076059095,3.3372754521850223,1
0.8772793247678101,1.0570007115269382,1
2.2302036784473036,2.2210087038325845,1
2.4914446151236795,2.162238020538045,1
2.359697622600505,1.6838253201101196,1
0.7288742444047067,1.1823539280443078,1
-1.7496089306145064,0.20529134921468462,0
-2.329193770853739,2.750841979458823,0
2.7296609265007463,2.12569008028163,1
-2.0059112608016165,1.620905356426199,0
-2.37081910392818,2.0663360241167736,0
3.219950266984541,2.727982531404331,1
-3.859219089601786,2.2341392761157,0
-2.487809404045449,2.6721818550743732,0
-1.164192783558946,2.7184270318254873,0
2.4153120034753854,2.1948078481743885,1
-1.9647206010753457,3.0181477397074175,0
-1.610866360048607,3.325839436400437,0
2.291622300130691,2.079880999204644,1
3.1433369654179666,2.923316635604727,1
-2.0174774668178928,2.4207131765657053,0
-2.4936918821704963,3.0874607672568875,0
-0.1998838556815965,0.20649459485521993,1
0.8234780854358736,0.9819132159781858,1
2.1387663600900186,1.5690928089667477,1
2.0062576324728525,2.4547815369805877,1
-1.9477112009186717,0.5255089342797019,0
1.4155393586820497,1.804947131126056,1
-2.103961037561933,1.526753591983947,0
2.5776517366736327,2.55838459882075,1
0.3077719229756539,0.7556135764452248,1
2.7384793245141634,2.3616899931936497,1
1.2490259592541968,1.3497235736196629,1
-1.6663816827846059,1.8493567054621471,0
2.490634465083131,2.4738596038459018,1
-1.6562495560238775,4.122700737273518,0
1.4247056685430253,1.5798221115958755,1
2.1050936577270805,2.135347304500447,1
-0.9318930752276839,0.8034662805051302,0
-2.327753991944162,2.1382481705553387,0
3.0310192428172407,2.993286630862113,1
-1.5230950323740409,2.4310365054388354,0
2.797271804275871,2.6716039410553982,1
-2.123987705121991,2.346871318666051,0
-2.363217231482179,2.444441958505946,0
3.7620642590412587,3.125458321870356,1
1.6170104620422767,1.3914511298003431,1
1.0693804809280132,1.3719289758883453,1
-2.5750597307013265,1.1357786114897281,0
3.9175539827335903,3.461237288720527,1
1.843790865334154,1.7199242284166838,1
4.077685865874562,3.6388840728386525,1
-2.6570888665012022,2.2138641528237177,0
-1.8984540907779872,2.7331876881670993,0
1.4767615040059234,1.7020677387609937,1
-2.080353822479626,1.9872076458713903,0
2.6318913265809187,2.7192842289556145,1
-1.6272164949407415,1.0106819601333323,0
2.594954387233262,2.873418694005342,1
-1.0593450040563546,1.278755025267798,0
-2.5779044443130164,0.9708612925796154,0
0.9504725117927655,1.5550101199019304,1
-2.145365562917823,2.5142604995631728,0
-2.0424063155785146,4.074924496094593,0
-1.949520014134645,0.7093271111837987,0
-1.162816487764799,2.8149260741662134,0
-2.931684199366718,3.9630378327381055,0
1.0689056927866465,1.4218999676058663,1
-2.1925409046415982,0.33026784216272476,0
2.4055517559945923,2.287602952250766,1
-1.6882413128091653,0.4060263724891038,0
-2.401717302866269,2.215553933386987,0
2.1009885551369436,2.2055546320001516,1
2.4635586428898697,2.6598845999864436,1
-2.1879507070711095,1.1855873080727553,0
0.7915438988197661,1.4594385245499686,1
-1.8541256190211615,3.092414569326695,0
2.06912913428284,2.459846241544649,1
-1.8316808958028343,1.4885918796412436,0
2.453897422394536,2.3959580073558935,1
-1.7584229349977174,-0.12409926244332592,0
1.8937367397379217,2.022154342500501,1
2.6725671607776142,2.402728875035616,1
1.9250049328397112,1.5856305651251115,1
-1.6984594627821608,1.7241044114225001,0
1.7549818249402263,1.5433122820988194,1
-2.6144312055463095,1.2291274747947352,0
-1.4109251108270295,1.82343890512151,0
-3.510880307904887,2.2425026242058625,0
3.2952793483537026,3.0778183906743934,1
2.001821653992095,2.113857409514522,1
3.8513629274159524,3.316339959888492,1
-1.551844395540381,3.0878571045461736,0
-1.5189486073972136,1.8678359708544017,0
1.1677885062124376,1.3536633280511599,1
-2.036823384795728,1.1682719322794224,0
-2.8435438696855604,2.016313350945215,0
1.7599637588894823,1.0497288138028238,1
-1.0899750919112625,2.4827698539202,0
-1.1474435252710573,1.550160944420737,0
2.3202950612896878,2.1963552554291828,1
-2.3670152877573374,0.17579322034692568,0
2.17654020900123,2.258017954337903,1
2.3597700414439746,2.2830909131659074,1
1.5685875668839848,1.8415740017595228,1
1.2119818078216482,1.325485575194561,1
2.8739542629112806,2.8335612048117103,1
-2.5206109066742437,1.2412558755459813,0
2.9739973894792273,2.5716026994862506,1
-2.427444757976718,1.6537489955709779,0
-1.863641871832602,1.3540053221065578,0
0.9780497657630491,0.9281766789071186,1
2.0734907695272238,1.959561348658125,1
1.6653848944525091,1.9983656874199522,1
-2.9885408389988193,1.3579930169207528,0
3.798374434956835,3.691497871501669,1
-1.5895365965905888,0.17912921612577803,0
1.1100396270001873,1.6605703549773647,1
-1.819134892557773,1.7779252490733728,0
2.6460890707145275,2.2005169340492783,1
-0.2512881168465535,0.11122758843216718,1
-2.5378125357923835,1.7979242340368171,0
1.8716333773219545,2.554957510693886,1
-2.1043818647745383,1.311876921478318,0
2.609334658723332,2.7361717629769147,1
-2.4067564137628215,1.4261338244777129,0
-1.821160379036071,2.419973354962807,0
-2.231832110724294,-0.3140596303459495,0
-1.9616443372086385,1.947460378281634,0
-1.2660422677851844,1.4002223141005095,0
2.5515574392286333,2.7789952705678456,1
0.7662559446449202,0.9149714400237579,1
2.8351423315879876,2.246802127878854,1
3.7378182472489825,3.1102862611802764,1
1.239517231836348,1.16398383982518,1
-1.9276359702868486,1.6413844833639355,0
1.0276940386598334,1.1813093749737873,1
4.369422408466601,3.7577617608010443,1
3.4286569161252007,2.938032300401463,1
-2.7279511409256285,1.1403732723074382,0
-1.4772803414666567,1.7352008224539113,0
1.1781976697751577,1.4152281583041257,1
1.6861200640964726,1.5464970306317785,1
-1.6878238608782683,1.2007450161934052,0
-1.6779078407387213,2.6935511223588877,0
-2.3949908935091493,2.3133685388496827,0
1.2432755408891996,1.01701185775284,1
2.354329543197605,2.440065443494539,1
-1.4803274995445137,1.0159208595535656,0
-1.703074966209745,1.9926551051178092,0
-1.7993416066450751,0.683178822977947,0
1.9940685351343386,2.144849549955235,1
-2.49664703966478,0.7819512059196447,0
2.322591201176276,2.4168614832704893,1
-2.7120866870176457,3.1686690742749866,0
-2.144866616983637,0.9759450384577459,0
-1.9041904516054644,2.605549961951907,0
1.8950801221945395,2.3435236830783293,1
1.360414858280389,1.6710902532975407,1
-2.0812061613732644,1.1110415621062406,0
0.3922583972743139,0.8022112179971272,1
-2.4610269907795566,1.4056372389910852,0
1.4772005200908673,1.428346077247959,1
-0.8874742845298367,0.9649557017969235,0
-1.8984114222984942,1.4929612722144587,0
2.190329772508906,2.235179502607932,1
-1.898227212739336,1.3205143125326773,0
-2.5862803285290115,1.168071294879597,0
1.765218198347383,1.8808441030948304,1
2.1990072684094355,2.120300720644335,1
1.5221861642316017,1.150733858348147,1
-2.2773458341695845,3.2605261253947586,0
-3.7660148200607013,1.4730589688841036,0
0.4593752853652764,0.5315515353232856,1
-1.2956147381811343,1.7720244927912758,0
1.2941830969587351,1.629686717516387,1
-2.442285807487216,2.608084745994195,0
1.0991370909571543,2.3119898803455508,1
1.5474006837326646,2.042177487829472,1
-1.2235863039971306,1.299862044582242,0
-1.761794969723987,1.5094636903852405,0
-1.768866531474929,0.9930240205924434,0
-2.3408555760737872,3.1775787684368444,0
-2.13296047633693,2.689359555238264,0
2.3507299675022706,2.3838806617800237,1
-2.6620696014138203,2.606084073342569,0
-1.690454485481696,1.1377400124718156,0
1.008444498503402,1.1539523719131606,1
-1.7978693292036598,3.294465688961446,0
2.285698395614655,2.0160662151557145,1
-2.2390785193144036,2.603857765655289,0
1.7798523590797346,1.7785995908356105,1
-2.0095737255737935,3.339474983713333,0
-2.424126501929327,0.6046042886112006,0
-1.6530574503142454,2.511092726715345,0
-1.8275661617995511,3.7627846209998017,0
0.07261182188892334,0.9014227515964017,1
-2.2022555547645335,2.188613997957035,0
-1.939526475406357,2.819040938648259,0
3.681603197092902,3.570329237948352,1
2.9746764039411424,2.7567275946282837,1
1.7233093063214293,1.8716510488793263,1
-2.2904505220469225,2.7065012345584853,0
-3.3539662829663657,2.987740224022867,0
1.8269173464149429,1.7271147604683557,1
1.4874763120066827,1.1918663706749746,1
1.8064274472266013,1.6108720782498198,1
1.07591453008267,1.4484654116748354,1
-1.5562111568897143,2.568888983590196,0
-2.1335779701752955,1.7886929614593197,0
-2.117587268165278,2.4110133616868663,0
3.020555227448864,2.309065716235317,1
-1.4960760165968527,3.7052536963209963,0
2.0945689235851317,2.424778461624408,1
1.5266630643793107,1.718246677412864,1
0.9950717461788878,1.8070465078176146,1
1.2705266348801219,1.6392789260638878,1
3.7219704709806,3.2077906701342616,1
1.5440415408481951,1.1309920296825626,1
1.0853311462798028,1.371848842288591,1
1.188600866933767,1.1644491776229409,1
0.9000623416234641,1.63278808464637,1
2.698669422995911,2.4859566579732117,1
-1.8678628394116745,1.3035668008608425,0
-2.5349589580434007,1.6851882227124828,0
2.8801024288064507,2.0295370713575855,1
-0.23972533661314355,0.20183652942953012,1
-0.6616710913896973,3.0052462435903573,0
-2.1057638342695104,0.20020693847855142,0
0.593387293871279,0.7864090420924019,1
-0.9537706339622172,1.3798096574598486,0
-1.6004546406534184,0.9119840859117385,0
3.03075998522387,2.8146354454337583,1
3.4455745508431828,2.890417644755406,1
2.7193445320089835,2.6488951867552526,1
-2.0262916821286128,2.5661463490549816,0
2.757142348147366,2.1698936975503926,1
-1.9598315016965684,1.803630614501672,0
3.4971956757978067,3.182391852887848,1
1.1013538611869127,1.6060751553288006,1
3.5684870489672775,3.0620050225910296,1
-0.08869986710417743,0.3669519275240285,1
1.166968967231674,0.9882300124417205,1
-0.8847454498903597,-0.6125622313466734,1
1.52553969383879,1.9765621285961907,1
0.536654810264859,0.5212544964500021,1
1.4742824661267222,1.5892992837682516,1
-2.7090932519562267,2.7004535705974204,0
-1.1455468796102108,2.5980186291694305,0
1.9081598374224196,2.0714015705870983,1
0.38699151794943454,0.48677343031491316,1
-2.0992792221928447,2.055454272259991,0
-1.9422637006638843,3.4606933153822284,0
2.99274515060186,2.529515644080948,1
2.3089222335619075,2.4355076264402027,1
-2.2900375633157397,1.822737542880321,0
2.121625761857004,1.5496244334650826,1
1.9186648028482336,1.9950484007289717,1
-2.0458747115220017,0.011218310110009622,0
1.7833296893391224,1.7840635136012466,1
-2.2002112265060334,2.621062466460536,0
2.1874942288198658,2.5253022102928124,1
1.0245129731876554,1.5287230569334298,1
0.18691043095734772,1.0115524874134127,1
1.5697126583397436,1.4056816680647828,1
1.9650784602833737,1.8066470442475175,1
-2.287883160557334,2.1459817369589036,0
1.142644428859451,1.1086620777617675,1
1.455672523563039,1.388726889406692,1
1.5963032678137403,2.1957156957677757,1
-1.5388642619150725,1.3975662566382818,0
-1.6204421569112684,2.531355982766596,0
-2.400485893253979,1.639714566172013,0
1.5590953063134458,1.8392952155730407,1
2.5932189557332803,2.5272727427771304,1
-1.6857167494201457,1.8737695808421377,0
-1.951339281060613,1.747941363687654,0
-2.370122526871983,2.1546041800813067,0
-2.238789662383254,1.9662958062610327,0
-1.9766683865558146,2.071434868259024,0
0.44631384865749446,0.8310442518221426,1
-2.5249880324422262,1.602537873892679,0
-2.041886401577077,1.496429764740739,0
-2.081175412414259,1.9434664502260188,0
0.6887605468080293,1.5712091973203866,1
-1.6412901539437195,0.301226328129629,0
-2.064086899437356,1.0797949858674096,0
2.444274226386988,1.9233943853202629,1
0.2902867472083641,0.6920409178977243,1
-1.6340238949931756,1.9817339494645407,0
-2.096689320632145,0.8787002090012614,0
-1.7347996629924598,2.3229449576627093,0
-2.9693222168392075,1.8300015354094095,0
2.455969370522751,1.9666032530228321,1
-1.8357159316704603,1.8653429516341,0
2.3500667398220947,2.214263478398311,1
-2.692128147780739,1.8829720208376002,0
-1.8470355682950086,2.063491355894395,0
-2.2099482472146805,2.2810923895350457,0
-2.039148139097557,0.41187249674809934,0
-1.0203930819943605,0.9877852240037033,0
2.7048378609305885,2.2920016629881137,1
-2.5072257955517765,2.410015507009872,0
1.0446900503267684,1.437099649395586,1
2.9968654896246356,2.5365379786147058,1
0.7320262238727497,1.2597768754186405,1
-2.153711204545289,2.901488140265994,0
-1.502581395270259,1.1674558761450209,0
-2.080930314663637,3.118335443588582,0
0.498366033573135,0.9316341081363284,1
-1.8322058523647426,1.2574759772134247,0
2.059512234454544,1.7699396667774558,1
-1.6666772516682313,1.8904699045137807,0
0.34563828747822267,0.7377350006665104,1
2.470377150774522,2.6209717224623383,1
2.1977799652176686,2.304849487885919,1
2.021214013315488,0.8973373997941587,1
-3.1235765702395693,1.6601486916902286,0
1.8807364372720887,1.8730945000459767,1
3.178046085439116,2.9699008566862424,1
-2.8299466831416944,1.464608863569617,0
1.303349398957965,1.3223819825098313,1
1.0256985429832888,1.1840889312698297,1
-1.4915949120235619,3.9032887374016094,0
-1.0431721321416114,1.602534404993044,0
-2.43615742067154,0.9944142533611369,0
-3.390500063830971,0.8407134114015946,0
1.804998490260831,2.244488492517923,1
2.3213099271364053,2.2594494817105004,1
0.5215479775041996,0.6153940861601506,1
-1.0375924278588904,3.083603291910603,0
-2.1216302899807884,1.1332026315399044,0
-2.845928244549801,2.237887965361037,0
-1.8995268124998024,1.623655799236725,0
2.535180556941683,2.3597694690586075,1
0.794905904883199,1.111533487480145,1
-2.1683552828167105,1.335404631731745,0
2.6486795020347023,1.763586337397232,1
0.02357694821143097,0.1250098742695822,1
1.9050628514194592,1.927200983282161,1
3.0958030586224075,2.7644563047317083,1
1.3694896873607605,1.7240661284678174,1
-2.0276919886924247,2.030986963921513,0
1.5691254373442565,1.4708608310565787,1
2.013701580005093,1.7420685217399745,1
-2.161969996293226,2.398531095646716,0
1.9011072589262152,1.8368453677712329,1
1.4519850544977126,1.66826291173025,1
2.5283673644866926,2.879162403162839,1
1.758245707923607,2.206060796989298,1
-2.8339935568310537,2.079242896203417,0
3.672773010150005,3.041757614049964,1
1.6284940515555975,2.141140183446857,1
-2.7951234152620783,2.67493771278703,0
-3.2299434383831045,2.6220241937747186,0
3.7788114856895376,3.6689298757230957,1
-1.2744663743523001,2.212013456654626,0
-1.778042742897881,2.6968807444409224,0
1.4517864892278396,2.1334046887668627,1
-2.332835770052575,2.359273771321716,0
-2.0520977430388085,1.997283174164256,0
-1.5484505383441196,2.881333959121574,0
1.890759518843761,2.001293918149508,1
2.925276618865257,2.3366518433796637,1
-1.5408716411671968,1.3994521117482237,0
-2.4928946894188906,2.843206157206172,0
-2.1302169430026487,1.848176530832352,0
-1.9528101789800234,0.6865291222944938,0
-2.344730632434942,3.235711678407694,0
1.9048124074644885,2.1554501844875666,1
-1.943051354146776,1.1112808711491067,0
1.250439267714815,1.8338344367452812,1
-3.035751539381138,2.2597489120665157,0
-2.3501708195686124,1.729243731368988,0
-2.187203012011313,2.6612725025863533,0
2.5669451818927875,2.0167147558867415,1
2.127659818690684,1.4259103665184436,1
1.5416781443596261,1.2848089120743937,1
4.889133097698011,4.218156062226398,1
-2.6921861363402653,1.9874969414022146,0
0.38390393905728115,0.5491974412435168,1
-2.095449452431077,0.7807084215053788,0
1.6957682587938545,1.9884468861039915,1
-1.8999995185522767,2.3849164629499677,0
3.7122393219563032,2.939817481743903,1
-2.084129691841764,2.0310918524028745,0
1.2254777880010224,1.6733655482410215,1
0.9874734530630296,1.4953982901054665,1
-2.901526564495713,3.534012474745042,0
4.546692268431668,4.479190397760777,1
2.194033488580491,2.0484824188766164,1
3.3258921833496298,2.8523737899733193,1
1.2170218656817688,1.2848709715872566,1
-2.539876513841043,1.9180927139083557,0
1.868412085080907,1.824281450140863,1
2.687002947628718,2.7267347333519085,1
-1.2367565724932335,2.2386447947773815,0
3.178123627160857,2.8831999118957006,1
-1.7073209534545997,2.469375274464723,0
-1.9807528242210335,2.4808869121124872,0
2.745480662321525,2.6430306492792823,1
1.9855634186140372,2.259178206959307,1
1.3931317445326272,1.7830863103587378,1
-1.1145978673591832,0.1539275492375478,0
4.341557738223741,3.1430434141668835,1
2.4750051655956775,2.315835649737317,1
-1.7005782053341911,1.7479070575663047,0
2.8406501635833394,2.7577153367792615,1
-2.503672250833123,2.1401069644442,0
-1.2640243021300601,2.8251658452707913,0
-3.6887495149697567,2.1243390066979186,0
0.44318230715658724,0.558981857919312,1
-1.609554345936585,2.235379310596566,0
-2.666271402305827,1.593431622990003,0
-2.748968847735733,2.5454193161883736,0
1.6816684058504228,1.4795939289936972,1
-2.507297635160567,0.5319556462929218,0
3.0178091699029066,2.8897509968820794,1
-1.8312268621824703,0.5919765028244497,0
2.519312291667161,2.599454059828146,1
-1.2663710252092173,3.6701272768600224,0
-2.8649121088522715,1.7211278121622984,0
-2.422621711556997,2.7028001812591524,0
-1.8863249018829134,2.274025857814005,0
-2.1478165396092104,3.4045064284387485,0
2.4215788834854246,2.3389395293843194,1
-2.3420224137729537,2.2659785628427307,0
2.87452693156249,2.1271866725594273,1
1.7759169406069788,1.7500769960586429,1
1.821221112520272,2.2528672887921335,1
3.849240753770019,3.3318963235477668,1
-2.3916279289760847,1.4540479702734153,0
-1.5028354132292971,1.7938800891877666,0
-2.7950410418288194,2.4071766461275645,0
2.282750152709075,2.6704399960655194,1
2.1723605708818337,1.6294649189811545,1
1.503106386584019,2.400837816302935,1
-2.4570698979154644,0.649263944335347,0
2.6485512431953793,2.8056426786556843,1
3.207834144737112,3.086707567813794,1
2.2631237553222037,2.2180235266663697,1
1.5126021181246863,1.6886934495262373,1
3.125908781421293,2.6715941103000755,1
1.2636602251246938,1.7904652282058853,1
1.4768735535803406,1.7600407550545798,1
1.4345345563981429,1.503415964868838,1
-1.8510342548999477,1.8360018263225906,0
1.751120477405978,1.9985383014970055,1
2.7506850002421603,2.3610175535598334,1
3.760154446178198,3.544466790481734,1
1.6851574756830137,2.2346581910101375,1
2.871817678185335,2.4467930892305447,1
-1.3670407016698576,2.165716378448026,0
2.7279429705089275,2.2929365630507457,1
-1.9426695577277604,2.437689161670726,0
0.6778540698442124,1.3243269327469889,1
2.279879631335596,2.0187487589744246,1
-2.093372461673548,2.5542904663129242,0
1.5356807893718387,1.5151504924076074,1
2.5068698092762594,2.553510263680825,1
0.6707324191538899,1.004476499665659,1
-1.9797137128066171,0.6731258575468047,0
-2.0435240947293374,1.7184654530825938,0
-2.9311325762360108,1.9505850881076585,0
-2.138005089207344,0.7950802561561074,0
2.9608807486093127,2.4193546245578887,1
-1.530189498771447,1.8294335242279596,0
2.2824912608174706,2.0544157698377057,1
1.0183244487031429,1.1154006174802933,1
-1.2570725978056623,3.2406978336934333,0
-2.4630988255685518,3.1972330996735066,0
-1.0336866776005318,1.453217608452539,0
1.8393339500716057,2.4000620479500063,1
-0.9295988596926312,0.24714861232073226,0
-2.6861448482718187,2.969719938318568,0
2.2443194848965606,2.7027900522137096,1
1.715852364058904,1.799800903202705,1
-2.256263576605936,2.8229129163034252,0
-1.5305826966478826,2.563094955798406,0
-0.21504858421801654,0.41990392748286887,1
-2.1549169093844776,1.060621701965077,0
-2.5713696129250696,2.7267401188074456,0
-1.0782492038525,2.257576857267557,0
1.2272930179591581,1.2322555939372979,1
2.6972208246541634,2.223518431583798,1
4.8695124656176105,3.868816294871893,1
-0.22175973673679694,0.23648515713756502,1
-1.3198549223860063,1.4518219209097314,0
-1.5555929723114712,1.704735359477111,0
-2.0482298064105917,0.8433333972481318,0
2.4162169189164286,2.404816370140454,1
2.44244272700674,2.250043026531136,1
-2.2203858743593887,2.73682779128116,0
-3.4371339683549316,1.2201963074908717,0
-2.7991252087466916,2.1157995403127248,0
2.4738437518104552,1.9620716570954575,1
1.0338302903795105,1.148973336310977,1
2.140733864009478,1.7388617075223742,1
1.6962594975283758,1.7934136311323146,1
3.7664268189191943,2.6693946639387436,1
-1.0896496709275096,3.0858221471607687,0
2.2971967951184493,1.930828285459965,1
2.184275387520511,2.519000477156482,1
-1.3263865961503272,0.38216204464837245,0
1.8023393078761312,1.8856316816035075,1
1.6974430155228184,1.8757235057732946,1
1.7896447555540875,1.8903291612468442,1
3.005132178667716,1.9165685426618575,1
1.0567788559978868,1.3196144705789203,1
2.9449749356574864,2.764304797977808,1
-1.55790289367476,3.0207066613292373,0
1.5681342265369886,1.401706240790639,1
-1.698574752473978,2.7943050968445045,0
-1.7184325808577223,3.1829386197091982,0
-2.225289813987083,1.4214462087235773,0
-2.049753964091156,0.5196187488144917,0
-2.178555839829578,2.042769960484474,0
-2.269133612868479,2.075548047143566,0
2.4991669179122584,2.4884460659775365,1
-1.9549283184338733,2.4286413644220572,0
1.0397804494514875,0.6456432542162651,1
3.026857023994717,2.7283527924999795,1
2.9960766897999616,2.2310358298114092,1
-1.7558885986270887,-0.30377975126731815,0
2.0167531552071796,2.245735189114045,1
-0.8708677894119137,2.990686888073526,0
-2.879487129793964,3.4681922577728668,0
-2.213756004120427,2.755527671541525,0
1.5238292548673547,1.5944651077108516,1
-1.5390868519346455,1.8429817101590917,0
1.4254767019306254,1.7111168290281595,1
-1.1907523772924733,1.9864160367200476,0
0.4447344270295246,0.46125324355804653,1
1.8639856832332764,1.8120451902541523,1
0.29377060540871436,0.7720910162350749,1
2.238608605092796,2.326712981194393,1
-1.2168351060467415,1.5194968653859893,0
0.8831635581074166,1.395411071585227,1
-2.048472517309442,0.5446022749813095,0
1.042305220532364,0.8351990490914714,1
1.2501706686668272,0.9367277049905776,1
1.6397471847542262,2.0287931828210763,1
-2.83442145583004,2.300801041049751,0
-2.329048083880952,1.423193716647887,0
1.118864868064365,1.435038045953182,1
-0.7421293427878537,1.2954248527588472,0
0.03171368911148953,0.18239988929896023,1
-1.8487009918958395,2.4806007482131225,0
1.6642165985087087,1.6253587190034868,1
-1.2756398511059097,-0.39623496861230256,0
2.976573431104296,3.269175532473377,1
1.3242141646939878,1.4251566862542169,1
2.905117503497591,3.0341789660636636,1
-1.6203229683453886,2.3119104952422256,0
-2.330552791793167,2.2410085205735037,0
-2.5510401963346263,1.8732045330993508,0
-2.085171587117375,1.9095028737506614,0
-0.8373025743098139,2.053946167766107,0
-1.6529070556290328,1.4850702166996301,0
-2.010830667843435,0.5920900009275067,0
-1.3916872064505668,0.4901538157522993,0
2.201899256618704,1.6440753058705595,1
1.4690150575920455,1.2772164645767305,1
3.1171032209650162,2.5371021973044887,1
-2.8637818964636765,4.57580389430567,0
-1.6123555688849591,0.49786677867413687,0
-1.7839977908796476,3.3742225301004343,0
-1.160979367450007,3.470418203634327,0
3.1769649362881913,2.5636779832811203,1
